Id,SalePrice
1461,122475.99685953688
1462,153169.37976531
1463,181436.1516340325
1464,199155.395835978
1465,187666.3391299973
1466,174673.47851899828
1467,176255.06494012006
1468,161040.20144519053
1469,188082.2721379741
1470,125817.93775909719
1471,190142.67394886955
1472,95918.26294540383
1473,101589.37414502495
1474,150686.26584195282
1475,119137.44339956783
1476,366514.65973253694
1477,251356.44943373202
1478,299385.5537967975
1479,300884.089218288
1480,482119.18960770505
1481,316372.91025434126
1482,204131.51395059496
1483,168360.02794015573
1484,169985.14583714798
1485,180396.55070473952
1486,197932.90705577657
1487,355858.75958348793
1488,207588.97599106096
1489,212034.82266580398
1490,252692.73593158746
1491,186445.92626836375
1492,92675.83757334866
1493,192865.52388865373
1494,278440.1768761031
1495,290375.1282817926
1496,262662.42125368526
1497,178167.4483778855
1498,155608.9591607479
1499,164033.39500937643
1500,151239.195549348
1501,171973.9748231023
1502,154325.54140951706
1503,305923.04024793877
1504,243718.4350779788
1505,233159.46357191037
1506,185057.4657846782
1507,253508.20164938358
1508,194373.7661581075
1509,158259.3261964165
1510,147822.68991960576
1511,143163.17564387576
1512,177431.25816476904
1513,138612.54700048757
1514,158327.48914218918
1515,171342.7084227288
1516,142856.47540507998
1517,163246.34522669835
1518,132960.40581962687
1519,223570.83118960037
1520,133657.91805445912
1521,134292.21529195303
1522,175818.28730493775
1523,109944.65518904106
1524,122960.62476055718
1525,122979.07787972108
1526,119397.77798149554
1527,109700.18634545038
1528,122057.50813687789
1529,143811.73528105707
1530,174613.35164524984
1531,107559.34608102092
1532,102810.31106341738
1533,141005.7981524211
1534,116874.97678625652
1535,146101.2748918554
1536,108529.80342202568
1537,69528.91788415988
1538,144304.4512112197
1539,202582.20472580026
1540,81538.27587734409
1541,133777.268909415
1542,139293.28756318736
1543,195856.65809399562
1544,80747.07139409825
1545,107796.20047791487
1546,138426.1066579161
1547,127709.41572001773
1548,133228.49291559696
1549,117695.07901353698
1550,140768.2472079306
1551,100045.02788716306
1552,146997.99859704758
1553,144883.47597111782
1554,116449.33588253362
1555,171182.61270298605
1556,91454.88964196356
1557,97373.19307381932
1558,97273.56608080764
1559,88676.30443644221
1560,136757.0826509235
1561,125773.53431273813
1562,127104.80964050874
1563,124166.19297460391
1564,157860.6865411181
1565,158465.40083548764
1566,251354.0610182212
1567,77168.96905176829
1568,238916.1334345879
1569,134225.05462755339
1570,144529.52214300117
1571,123884.02129034282
1572,145276.4599621668
1573,224901.30241446773
1574,116950.35396152026
1575,233122.22641722424
1576,237848.539513806
1577,194615.93280290163
1578,141271.64903918016
1579,142039.40768237773
1580,192089.57578365158
1581,162463.3531839462
1582,127057.39327682216
1583,312464.33638727077
1584,224544.05133078346
1585,140424.36823945632
1586,66724.77338025323
1587,103291.44515441502
1588,152499.53594643218
1589,105868.7011343331
1590,128094.34577020766
1591,95911.21892479026
1592,114861.15173940518
1593,122831.1046323892
1594,118636.65704513965
1595,110935.56403036207
1596,225823.55012356592
1597,188023.2830035305
1598,187570.17650704473
1599,171098.7390046038
1600,172994.9616470565
1601,67195.01501476332
1602,115268.37563882902
1603,89436.70774249714
1604,276806.7278852984
1605,232927.601978374
1606,168248.83092976763
1607,164106.08087533736
1608,222763.27029573385
1609,197060.66509940766
1610,158563.67885595464
1611,142209.60685462295
1612,176932.045440374
1613,166722.662354256
1614,121132.31991687289
1615,94490.71669965003
1616,81076.03809267201
1617,94298.60752145493
1618,119385.21440793193
1619,140343.12313511944
1620,161870.05994344855
1621,130040.15031735563
1622,139781.20057222006
1623,264873.2678824044
1624,218373.4857036538
1625,111913.99887829494
1626,159340.30028168776
1627,187046.10816778475
1628,279823.4711618913
1629,174096.81316086976
1630,363268.28198597865
1631,212032.25130996623
1632,236893.3741011324
1633,167727.3123631353
1634,181886.5719025264
1635,175032.89389672526
1636,156789.24883546698
1637,200358.87738326433
1638,196921.30808633834
1639,186295.7861930357
1640,261558.41902916046
1641,179486.89488945485
1642,240238.0363643187
1643,225586.58761439018
1644,240500.2921363271
1645,212853.5567648923
1646,163503.98829569467
1647,161470.51202550658
1648,132033.05067613543
1649,141393.74781305995
1650,115291.78847389341
1651,117293.75898012446
1652,97051.35143276294
1653,99999.10496278942
1654,138309.3469271819
1655,137588.95773552245
1656,144457.1255923312
1657,141356.36295861547
1658,144570.16114009105
1659,118713.59018730698
1660,160625.3354424292
1661,442290.88814145327
1662,380152.5503322148
1663,398436.77751368657
1664,449644.8394152458
1665,321924.4079462248
1666,350232.84860774083
1667,387400.2785256852
1668,349814.2211105288
1669,292430.03754674364
1670,360342.9272459641
1671,273980.8167455324
1672,422022.25665052823
1673,303614.314559472
1674,237628.41003908502
1675,191146.78316773995
1676,197104.56618792692
1677,223366.97125370978
1678,419716.9984871002
1679,410908.4526452828
1680,338397.4464375833
1681,264795.76626784203
1682,323530.4989488069
1683,182754.18113265547
1684,180190.93170064077
1685,167807.04862412592
1686,165624.42479246293
1687,167816.5195186925
1688,195295.2876328851
1689,196312.42577568206
1690,195208.41660054095
1691,181933.73104014996
1692,268000.65327735286
1693,171610.26642822148
1694,175415.03834275846
1695,164924.6598169974
1696,275402.36637233
1697,169038.48896057138
1698,369124.68500786426
1699,319295.9274572763
1700,256203.20235361758
1701,271057.84813013574
1702,250717.76129359726
1703,259383.05653695678
1704,274407.344360331
1705,243636.9172052957
1706,395243.8337969996
1707,233028.2417656094
1708,221852.6256210069
1709,259856.96501908946
1710,217015.14989640936
1711,266726.9842822124
1712,260442.02489921066
1713,280688.5918942379
1714,236774.79756214056
1715,207322.74727501065
1716,177075.46382955127
1717,165408.99251259206
1718,127539.26988501722
1719,201509.6001584188
1720,234273.87594929035
1721,166169.94377031332
1722,125466.69900489958
1723,162847.48743545375
1724,210477.60359391046
1725,232042.8223292405
1726,187243.94165542867
1727,154799.7039419961
1728,170464.89894426614
1729,163920.35377028963
1730,158409.23020207763
1731,114983.25566725936
1732,129876.32214014875
1733,120773.48909707843
1734,123617.62171293488
1735,133485.82397329542
1736,111047.17926962306
1737,315090.3105549148
1738,253066.82662145636
1739,254858.177977585
1740,215810.07659518236
1741,200652.05492278177
1742,168478.61804907175
1743,167746.63233556555
1744,305013.0107337133
1745,197267.04163678054
1746,169009.31103128556
1747,234328.08988191295
1748,242721.80477108204
1749,157032.8639080683
1750,128715.19324243898
1751,261006.84473212628
1752,120541.44087257177
1753,150944.75959410254
1754,188256.1696542424
1755,167655.6743507794
1756,124661.81199034463
1757,120511.32080524716
1758,140329.4485614771
1759,156314.0017499884
1760,161566.8731936222
1761,135140.29753208472
1762,174455.66354050173
1763,174165.70548563107
1764,119215.89693233608
1765,168883.68374998093
1766,186057.5245944949
1767,217649.12563926776
1768,140899.76567992725
1769,173273.68814927404
1770,151298.623497127
1771,124366.10393335401
1772,130752.18564917632
1773,133003.97364197904
1774,133901.15199015965
1775,139684.3950911424
1776,127063.15388121258
1777,116687.81049522001
1778,142193.8412552767
1779,121721.50037426656
1780,171946.61767520764
1781,132016.48847203644
1782,91796.30923521084
1783,149671.10028080043
1784,105271.62173950687
1785,125753.87711223336
1786,128290.5821125858
1787,161006.89168857734
1788,63102.239949075134
1789,103671.76019479158
1790,77026.24656707435
1791,180773.5389804826
1792,153647.526626814
1793,115486.13946962227
1794,143799.5508846135
1795,129792.206972049
1796,135790.79622870823
1797,115415.02041820929
1798,127743.73213997236
1799,105727.88482962763
1800,129221.02599579318
1801,128544.06974943918
1802,125301.6292418082
1803,149694.16289175482
1804,147460.15118496527
1805,136019.55439066014
1806,122218.31656480054
1807,128295.76088252528
1808,125526.89378055526
1809,120734.23752608719
1810,144185.67962528058
1811,96718.30052699012
1812,90189.76746863827
1813,122544.14016116418
1814,93954.3112787584
1815,55719.826105184606
1816,98765.29417306847
1817,112518.09154938278
1818,147257.6507599717
1819,126996.5355775468
1820,62202.921633355596
1821,113221.24561238158
1822,148414.6115360146
1823,51373.257162408096
1824,137510.09634344716
1825,152596.4212988691
1826,106497.46719062155
1827,105651.19704562983
1828,136662.8318569621
1829,125397.50654317612
1830,147626.16764186812
1831,146771.95161288313
1832,89138.95402575351
1833,131461.53300783734
1834,121144.59111246206
1835,122247.416138811
1836,117497.61835311273
1837,84622.25016234905
1838,127801.32240358078
1839,94606.73092684906
1840,167468.98616037663
1841,150034.82310862406
1842,99637.88221184036
1843,135787.7362226281
1844,134232.5766719127
1845,145032.85541853675
1846,148523.33718811232
1847,176261.30046535266
1848,55878.901324983926
1849,106535.17727532794
1850,121259.38603427702
1851,150094.8427063004
1852,125059.66991553186
1853,136455.65083487978
1854,166602.57987663575
1855,145981.5324360034
1856,216645.7868194652
1857,146148.00249916688
1858,138658.25647564686
1859,124694.347692751
1860,164925.53739900148
1861,124372.36630756779
1862,302780.4267863403
1863,293404.5868933224
1864,293404.5868933224
1865,329167.3557128338
1866,343761.1391867584
1867,234357.2931965373
1868,298683.35989174753
1869,209019.7794852524
1870,235009.21118249983
1871,255058.0652099251
1872,172681.1225461546
1873,242702.24335745056
1874,147965.32406628586
1875,204904.17179253916
1876,192928.5570563262
1877,215471.79584724194
1878,200312.70718883368
1879,132066.99249219842
1880,137439.71400117528
1881,253295.42822000876
1882,247223.0095209653
1883,187720.74340036954
1884,209103.6823277245
1885,232793.07883360534
1886,297221.27329846617
1887,207788.87242457038
1888,273065.50795980555
1889,170508.0660833276
1890,122197.33934448917
1891,137848.54826446777
1892,102442.2369185221
1893,130103.61499424712
1894,124322.84645809581
1895,138216.43264402257
1896,130732.7624372915
1897,116330.49937193342
1898,115709.00059651549
1899,157350.9522033679
1900,151353.84764036574
1901,168593.06488805634
1902,146046.57283974194
1903,217824.1119734696
1904,141391.81517100654
1905,184808.6051691942
1906,152170.14682457814
1907,205306.2471011146
1908,109962.78291777808
1909,133295.4167068446
1910,120537.59465218284
1911,202195.1622482005
1912,291448.6828333822
1913,146391.37040006206
1914,67608.87296531427
1915,327076.32203847746
1916,57426.631421743725
1917,237459.1573872391
1918,139336.82535272473
1919,176182.4450895404
1920,143777.9939764477
1921,394894.9026911844
1922,337796.1511842826
1923,234917.3392577838
1924,254252.84638065478
1925,203211.30775073462
1926,403005.68490837043
1927,134559.73085081877
1928,164615.3230119121
1929,117207.72992947884
1930,129651.83803134137
1931,141187.4712656855
1932,129910.56844968961
1933,181911.3309877331
1934,180974.2784007164
1935,167351.63970707264
1936,188703.3359164619
1937,182926.0834619736
1938,170755.20139645017
1939,233606.53202012982
1940,184815.95590575095
1941,172705.3326870571
1942,177799.00373065463
1943,216104.36605906155
1944,363031.5499903929
1945,407887.98248097784
1946,136405.627218084
1947,317213.25788092223
1948,161106.33248389902
1949,235401.01148348325
1950,187343.07245071226
1951,280240.57084919873
1952,200183.22529295532
1953,172527.52432023032
1954,185226.33525960043
1955,128683.46488823682
1956,309024.03970635636
1957,149895.48860468346
1958,286963.8563421234
1959,139483.18870159582
1960,115991.72477390693
1961,119097.4317442743
1962,96086.98142856259
1963,105301.05059042532
1964,111446.35897702981
1965,140085.8781253921
1966,142303.49496953344
1967,291849.4307990035
1968,418078.1824148664
1969,385870.3984242981
1970,415508.7412699161
1971,437770.7983936547
1972,359252.07362538704
1973,265042.3905448281
1974,321513.02869235526
1975,514774.3090392024
1976,275069.2812155894
1977,381209.2875590554
1978,368736.216901756
1979,306551.19815360155
1980,198415.0060246937
1981,335835.4395615563
1982,214783.23854037648
1983,200987.88448300416
1984,166620.48430817277
1985,221854.1164141284
1986,215342.35656236205
1987,196189.2434080003
1988,174973.22269099273
1989,193218.46678822275
1990,213217.1916907839
1991,235483.91539202427
1992,213490.5001327301
1993,173396.4192766427
1994,224750.2000932427
1995,185629.87110115314
1996,249631.1847310967
1997,311467.06697916635
1998,315376.3908174343
1999,291386.3776687521
2000,313868.2530570775
2001,273509.57044280187
2002,258858.98235755143
2003,254828.13865842076
2004,274304.8208687522
2005,228920.26660718577
2006,227113.84431027167
2007,241225.8654335545
2008,228465.86972870777
2009,189932.67537114077
2010,183717.8617637479
2011,128438.19062786418
2012,174982.40915099275
2013,175807.10542816814
2014,179011.67536208342
2015,195690.76765489407
2016,184980.50577697082
2017,192950.3172464908
2018,125355.27398757107
2019,131740.74694308703
2020,104779.10842014737
2021,106627.29374434268
2022,167071.8003493159
2023,136623.07467257106
2024,279323.8945983785
2025,342170.497299815
2026,171994.4115501225
2027,153283.73201395173
2028,150698.22290592038
2029,164396.3314302949
2030,252315.48313634156
2031,227873.1024731626
2032,242403.74460825993
2033,241332.8161821948
2034,161765.9660365232
2035,220252.8174532632
2036,192557.23012927774
2037,196490.95751228012
2038,269294.6610256564
2039,220025.09401935886
2040,249125.03733932454
2041,276789.05293592793
2042,207451.54743471686
2043,173411.14892040606
2044,171653.54517052314
2045,227306.80390852914
2046,147753.28234447548
2047,148898.17497941587
2048,136941.33517236184
2049,135605.97519973587
2050,174928.8132606503
2051,109719.258416793
2052,121574.1180719199
2053,151317.1673471304
2054,99230.21162795261
2055,145239.15473225134
2056,149766.94708781384
2057,119961.24761797905
2058,216278.99608005455
2059,135232.71782747525
2060,174273.47027447805
2061,163220.58654020957
2062,128481.48485844977
2063,118596.48329677139
2064,136541.38666991395
2065,118606.32516432308
2066,168649.03512147345
2067,119461.14918019687
2068,133166.91206278652
2069,84259.1448369878
2070,112479.51505104957
2071,95592.59567961589
2072,134151.85781105826
2073,140646.6391906968
2074,184417.79228141115
2075,142488.54781945146
2076,118363.7764103066
2077,149561.32981052902
2078,127415.52473748408
2079,128147.67880158087
2080,112446.20912306581
2081,122552.08841615729
2082,116092.22110680265
2083,140438.55332093625
2084,112093.29102651872
2085,125270.95341109784
2086,112012.13967119508
2087,119739.2995098095
2088,97783.16745829195
2089,79123.63158812029
2090,131354.6176172478
2091,112916.47046555574
2092,125308.30720865908
2093,116145.9892068197
2094,110523.0056879542
2095,153516.56120981651
2096,88564.08941395998
2097,96842.82196423727
2098,138674.11992961835
2099,56992.40113084801
2100,82506.37460951737
2101,110108.09167902375
2102,126020.23496355458
2103,101167.83525773893
2104,134533.5661058869
2105,125148.63347177653
2106,63683.320803993774
2107,209985.75990083494
2108,110579.53481046112
2109,108879.91926031682
2110,128667.71529647904
2111,148841.52806581865
2112,146721.3044154154
2113,121760.98838416436
2114,114031.0317490453
2115,163101.79057642043
2116,117064.17082811253
2117,147338.07326436762
2118,120247.89208365614
2119,118963.77789768764
2120,118654.05791458531
2121,99851.48032735073
2122,112440.58713402957
2123,82964.14813403906
2124,153915.98038561235
2125,139841.00904124093
2126,160317.52890256295
2127,152647.67479946525
2128,128453.37884161809
2129,96584.13256572241
2130,130619.16393295147
2131,136317.34116333514
2132,113764.03830785904
2133,118753.33626036077
2134,117351.58684226232
2135,89619.83123353522
2136,75107.79790025161
2137,110011.86329975657
2138,131059.63452748452
2139,146811.861328536
2140,142873.6311825049
2141,148986.434470599
2142,128707.75740515535
2143,143430.528554293
2144,115622.39178503588
2145,137403.3772837749
2146,165822.9466750881
2147,146038.21201757807
2148,129007.91555962096
2149,155477.51707428606
2150,219257.73987875468
2151,112609.13706321013
2152,158610.37851544248
2153,166829.54796215674
2154,106046.03961568612
2155,127198.79180719366
2156,243160.55798143172
2157,233303.62723897817
2158,235537.12597755695
2159,203748.14835886584
2160,176317.02640533063
2161,226868.48071218605
2162,363065.70145930984
2163,363422.93471951794
2164,243663.69849853366
2165,212636.90971716872
2166,154064.03713241604
2167,220911.27253825022
2168,197344.08334519173
2169,194877.59584843152
2170,214569.78963296293
2171,156785.6930740886
2172,132223.0803289978
2173,167959.65134192855
2174,228221.19805500965
2175,285207.6800268873
2176,337278.75045834336
2177,245160.61469268714
2178,208466.7549168441
2179,141231.96437236667
2180,212793.01559875466
2181,190480.1611784449
2182,219442.60469516553
2183,195992.68053088157
2184,126504.0806921018
2185,131712.81549880977
2186,136770.40089641028
2187,153942.6046042703
2188,149508.9819714976
2189,198931.82533312016
2190,76578.12708812542
2191,83187.16561239857
2192,93206.66891383783
2193,108976.68515082952
2194,107157.8483147149
2195,111167.39934294701
2196,115056.83188183568
2197,117053.84370667311
2198,159832.12627802658
2199,167022.9623174691
2200,140115.3744662799
2201,138765.1185708783
2202,188984.11225590523
2203,142371.22933173535
2204,193324.13740484728
2205,113242.2056352771
2206,128385.66703665405
2207,221133.41755352062
2208,255637.54214108
2209,238788.69159166297
2210,118417.43302296229
2211,115185.47065382675
2212,114286.53935652903
2213,107704.9596433079
2214,132749.14975060534
2215,106619.94705293395
2216,145052.0151567971
2217,61940.652560899674
2218,87187.27706024781
2219,86293.5627637133
2220,77394.27088179902
2221,331494.785933738
2222,280719.63807123253
2223,277201.1486545742
2224,211026.02276638057
2225,121399.62939389933
2226,185328.81736195504
2227,202529.00937094828
2228,281442.73858497123
2229,249115.28659268757
2230,157313.20144090816
2231,227927.84866838227
2232,188793.5690194922
2233,187509.32054790048
2234,258838.34346745096
2235,245058.6047451018
2236,279007.47194201336
2237,328609.62003672146
2238,208155.44380507112
2239,108781.73613193187
2240,161160.78589359726
2241,145115.4449598224
2242,131391.64394001497
2243,124339.81883708602
2244,100587.54258832807
2245,96306.34727002318
2246,137907.92412532118
2247,111986.53666392894
2248,127929.72801888188
2249,124540.9889352504
2250,134664.77339924197
2251,106286.34911695105
2252,167033.06573117385
2253,151317.04829312608
2254,174109.24704219768
2255,184310.50811485542
2256,174131.12784127006
2257,206101.1391466515
2258,157320.26372272012
2259,175132.07062441265
2260,166614.22962821653
2261,179712.1851670048
2262,205461.98152893042
2263,364184.06155870925
2264,437740.1934129286
2265,156563.9598993764
2266,291522.89909934823
2267,400186.10390306293
2268,420207.7443566287
2269,151611.4299088762
2270,196651.54103830966
2271,222061.41321272988
2272,208087.47192544703
2273,166947.94222483746
2274,179433.17074003245
2275,174375.982282364
2276,193394.2490696941
2277,190004.59386159928
2278,138898.2427193042
2279,126930.81241202791
2280,119594.61602483211
2281,168655.88560286156
2282,183968.63651587567
2283,104452.00103827116
2284,116635.52039622044
2285,142057.8890985063
2286,121137.06782015774
2287,357141.77511631884
2288,274646.1112608999
2289,372810.8319690329
2290,448475.37405272265
2291,331082.1634101734
2292,446712.41508415504
2293,430895.02167899214
2294,410107.7253878599
2295,485153.223313168
2296,264277.74632264976
2297,335732.2674077435
2298,357516.3525177428
2299,357673.97003620793
2300,330934.8070150991
2301,303903.839510614
2302,249373.62501881184
2303,232865.15527433596
2304,245968.0668097024
2305,182791.67512881575
2306,180562.2843255786
2307,192956.26981675043
2308,219093.55903133616
